trial,final_score,score_test,score_train,train_return_pct,train_dd_pct,test_return_pct,test_dd_pct,adx_on,adx_off,vol_on,vol_off,w_trend_btc,w_range_btc
200,0.028682946290264025,0.01702929832798742,0.04661459184910642,0.06436198834074425,1.380726201552659,0.05669459968917767,3.329238738862239,25.897218153346167,18.16685247219799,0.025804426869638394,0.018013221543104523,0.8,0.0
246,0.028682946290264025,0.01702929832798742,0.04661459184910642,0.06436198834074425,1.380726201552659,0.05669459968917767,3.329238738862239,29.229439585962727,18.631416048443743,0.025101765206260597,0.018223412795398866,0.8,0.0
139,0.025498958469108324,0.013845310506831719,0.04661459184910642,0.06436198834074425,1.380726201552659,0.049339727050923265,3.563641785178994,28.13895527267321,22.20760869446049,0.023052166818170423,0.017224438275706425,0.9,0.0
261,0.018578526233121725,0.006924878270845119,0.04661459184910642,0.06436198834074425,1.380726201552659,0.01996240359416479,2.8827082315958976,30.655649681442597,21.18527984616727,0.02162542547593229,0.014786651099152538,0.7,0.0
12,0.01854088573014242,-0.004167820092959413,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.013306026971715568,3.1925627006293014,28.10348827683478,23.24350932235904,0.024667242538248126,0.019145475897405437,0.8,0.1
238,0.011516448663431397,-0.011192257159670435,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.03573198274381406,3.1925627006292103,28.305128187507673,24.30816013023612,0.025661539503440037,0.017329410214506416,0.8,0.1
199,0.006853084590679712,-0.020784249254280504,0.11054933537984087,0.24412448098538597,2.2082853790716057,-0.05820374250941063,2.8003774299147994,29.565947546913495,22.60607328589465,0.02306764054508982,0.017094989615689345,1.0,0.3
30,0.0049749828197898065,-0.006678665142486799,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.02536274926147053,3.797577617737355,27.81142567828301,21.388628984159368,0.026175346600031117,0.017290758494598504,1.0,0.0
154,0.004294299147425726,-0.018414406675676107,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.047770715571360256,2.5942033546191516,31.25108676462578,25.227229632583743,0.021103121658117792,0.01308932883952636,0.8,0.1
289,0.0033074379965393683,-0.019401267826562464,0.09083482329240733,0.13056099751631578,1.4373452029077605,-0.05180880094013407,2.6703822349796202,25.42988508620853,22.66818621638112,0.025166938070956945,0.016290252411453637,0.7,0.1
285,0.002746068146700382,-0.0234747969088941,0.10488346022237793,0.19048654548448063,1.8161733516476646,-0.05969801298235655,2.543068347472614,28.85554905736558,25.450949884239918,0.02422048819088508,0.01392954587866483,0.8,0.2
202,-0.0010866425843996854,-0.01274029054667629,0.04661459184910642,0.06436198834074425,1.380726201552659,-0.03755028520453507,2.947364902469297,31.957337237301786,24.964195329563292,0.02629265258972728,0.012215720588942514,1.0,0.0
